X,Y,country,nThumbsUp,city,reportRating,confidence,reliability,latitude,globalid,type,uuid,roadType,magvar,subtype,street,reportDescription,objectid,pubMillis,longitude
16.602996,49.185166,EZ,,Brno,0,0,5,49.185166,{001C7A19-FF55-6641-B6DD-6CBD752AD896},JAM,e55b0830-b77a-4118-a171-4a3c581b220b,2,213,JAM_STAND_STILL_TRAFFIC,NovÃ© sady,,1259723,2024/04/10 10:11:57+00,16.602996
16.649925,49.209217,EZ,68,Brno,5,5,10,49.209217,{70657E5B-814A-C29F-319B-F16D155154B5},HAZARD,4d14f366-7061-4429-b6b4-67b60a9d43e6,7,241,HAZARD_ON_ROAD_CONSTRUCTION,Rokytova,,1259724,2024/04/10 10:10:49+00,16.649925
16.600121,49.158998,EZ,,,4,0,5,49.158998,{14FA24B7-E6BF-7B9F-E244-2CC49D1DD507},JAM,9d015d08-e780-421d-981b-766973c223d6,4,329,JAM_HEAVY_TRAFFIC,Exit 194 B Brno-Centrum,,1259725,2024/04/10 10:14:00+00,16.600121
16.72659,49.185732,EZ,,,0,0,5,49.185732,{3206B706-42EA-9165-5A04-0B09D4628C46},JAM,f7c341c1-1906-4cb7-aad0-688d271df4fa,3,256,,D1,,1259726,2024/04/10 10:13:57+00,16.72659
16.568093,49.196046,EZ,,Brno,2,0,5,49.196046,{5B95E84A-0999-2037-0ECE-B4485F4E887E},JAM,faac458b-0635-4d0d-9e33-149197273720,6,333,JAM_HEAVY_TRAFFIC,Å½abovÅ™eskÃ¡,,1259727,2024/04/10 10:12:24+00,16.568093
16.684999,49.171571,EZ,31,Brno,4,5,10,49.171571,{FD9468E2-2F76-1B31-2FD7-9AAF6B7A4470},HAZARD,9d674d17-1046-4392-b9e7-051d87f788de,2,318,HAZARD_ON_ROAD_CONSTRUCTION,Å˜Ã­pskÃ¡,,1259728,2024/04/10 10:15:19+00,16.684999
16.725134,49.185497,EZ,,,0,0,5,49.185497,{6643E094-5853-45F3-4046-B8D6106BAABC},JAM,d2803e20-86c4-48f3-8c1d-f5bf5b960aeb,3,253,JAM_HEAVY_TRAFFIC,D1,,1259729,2024/04/10 10:14:11+00,16.725134
16.600945,49.223935,EZ,20,Brno,4,5,10,49.223935,{4FA9C7F8-BF22-FF70-6FC4-5A7280244731},HAZARD,91eeb038-be42-43f9-a353-a8f4c67a9887,6,339,HAZARD_ON_SHOULDER_CAR_STOPPED,SportovnÃ­,,1259730,2024/04/10 10:16:05+00,16.600945
16.626795,49.168771,EZ,,Brno,3,0,5,49.168771,{7646AB3B-B668-9D33-39A7-37AF68F714DF},JAM,c5b049dd-bec3-45c7-b771-af1d3d5d00d6,6,153,,HnÄ›vkovskÃ©ho,,1259731,2024/04/10 10:15:49+00,16.626795
16.550958,49.165623,EZ,,,4,0,6,49.165623,{726D309A-6C15-40C4-F62F-5175078FA8A0},JAM,a2643b0a-10d5-4fe6-b24e-4cb6d3f6b98c,3,116,JAM_HEAVY_TRAFFIC,D1,,1259732,2024/04/10 10:14:21+00,16.550958
16.54428,49.173595,EZ,29,Brno,4,5,10,49.173595,{A1E3EF4A-7100-A723-E9EE-59A088AD9EF1},HAZARD,205790e3-e805-4e74-8f75-07840105007e,7,98,HAZARD_ON_ROAD_POT_HOLE,JihlavskÃ¡,,1259733,2024/04/10 10:17:08+00,16.54428
16.600739,49.157214,EZ,,Brno,1,0,5,49.157214,{D9FAAAFB-AD0C-9467-344D-ED237CDF4B62},JAM,0b4e2368-d323-49f9-affe-311e94098177,2,169,JAM_HEAVY_TRAFFIC,VÃ­deÅˆskÃ¡,,1259734,2024/04/10 10:20:18+00,16.600739
16.533021,49.169518,EZ,,,2,1,7,49.169518,{A562B9A8-C138-2A25-C2FC-3B0A7A928D23},JAM,91e7e447-53bb-43fc-a215-add33ebf582a,3,101,,D1,,1259735,2024/04/10 10:20:32+00,16.533021
16.542546,49.166723,EZ,,,0,0,6,49.166723,{4E4CE67A-3F91-498F-68D3-8B5D8A94C9D7},JAM,29a963fe-0ac5-44a6-9913-50e7aea82fb2,4,271,JAM_STAND_STILL_TRAFFIC,Â» Olomouc / Bratislava (SK),,1259736,2024/04/10 10:21:42+00,16.542546
16.593038,49.160587,EZ,25,,0,5,10,49.160587,{74CD5264-E725-715D-08FA-7953A497C3D9},HAZARD,408fcd75-cbe3-4f2c-8175-0506e3d6ef35,3,99,HAZARD_ON_ROAD_CONSTRUCTION,D1,,1259737,2024/04/10 10:21:22+00,16.593038
16.569597,49.192857,EZ,1,Brno,4,0,7,49.192857,{719133C2-A266-670D-066F-46569509D9B2},HAZARD,19d2883b-6b06-4c46-9fc8-e60314dc1f89,6,176,HAZARD_ON_ROAD,Bauerova,,1259738,2024/04/10 10:20:12+00,16.569597
16.544196,49.167078,EZ,,,0,0,5,49.167078,{2FE3CCE7-35C3-2077-5B87-6AC2E6F50F4C},JAM,772a5539-091c-4ba3-ac46-abfdbdae8219,4,242,,Â» Olomouc / Bratislava (SK),,1259739,2024/04/10 10:22:32+00,16.544196
16.398442,49.22108,EZ,,,1,0,5,49.22108,{2943922C-71AD-DF7E-F25F-23E587B36BC2},JAM,23ad448a-32df-4398-adab-ff7157d06c10,3,115,JAM_HEAVY_TRAFFIC,D1,,1259740,2024/04/10 10:24:11+00,16.398442
16.601216,49.183003,EZ,,Brno,2,0,5,49.183003,{0D19EE67-35CB-93A9-2879-9DF86872754E},JAM,f0378e54-c078-47d5-a5b1-8aa9ae764a64,1,30,,RenneskÃ¡ tÅ™Ã­da,,1259741,2024/04/10 10:24:10+00,16.601216
16.631435,49.146689,EZ,,,0,0,5,49.146689,{3B1CE0B4-E9B4-67B3-E96E-520804A38B0C},JAM,d428f4a6-0199-49cc-979a-81c1b5cc3f94,3,347,JAM_STAND_STILL_TRAFFIC,D2,,1259742,2024/04/10 10:22:39+00,16.631435
16.653559,49.136405,EZ,13,Brno,3,5,10,49.136405,{92CA0A4B-2275-7D53-96ED-3D327605BFCC},HAZARD,30467471-de83-4625-8b28-3344936a9951,2,208,HAZARD_ON_ROAD_POT_HOLE,ChrlickÃ© nÃ¡mÄ›stÃ­,,1259743,2024/04/10 10:23:39+00,16.653559
16.625961,49.19992,EZ,,Brno,0,0,5,49.19992,{B4F9F248-295B-3AAE-D127-72C372E7E441},JAM,5999ef39-09ac-41a3-a8cd-39125fe7ef35,2,15,JAM_HEAVY_TRAFFIC,Cejl,,1259744,2024/04/10 10:25:18+00,16.625961
16.630296,49.189389,EZ,2,Brno,0,1,8,49.189389,{93C530B8-C977-698A-1E77-F5B04A3C4F01},JAM,589813ef-a732-477a-ab9d-bf9bf257055f,6,61,,HladÃ­kova,,1259745,2024/04/10 10:24:15+00,16.630296
16.407402,49.217839,EZ,,,1,0,5,49.217839,{0AA8C6FD-38C7-0928-FE3E-F107B8956378},JAM,f4132037-03de-463b-8504-8505fa072c32,3,126,JAM_HEAVY_TRAFFIC,D1,,1259746,2024/04/10 10:24:38+00,16.407402
16.517315,49.171963,EZ,,,3,0,5,49.171963,{A84A9226-94D8-6A5F-0E71-E78D9A108EE8},JAM,5b820ea8-82a9-4c7a-9654-f476ee52d40e,3,116,JAM_HEAVY_TRAFFIC,D1,,1259747,2024/04/10 10:24:51+00,16.517315
16.435167,49.192767,EZ,,,1,2,9,49.192767,{EC349A62-FF62-C645-CBAC-33B49C0D1683},JAM,dd2db2a3-497f-42cb-b828-ee1a76c20636,3,123,JAM_HEAVY_TRAFFIC,D1,,1259748,2024/04/10 10:27:01+00,16.435167
16.597287,49.163685,EZ,,Brno,3,0,5,49.163685,{3933C04F-2AB9-80F5-49FA-A7BA1F048B5A},JAM,b6ffba6d-f6e5-4118-98cb-415746436a88,4,211,,Â» Bohunice / H. HerÅ¡pice,,1259749,2024/04/10 10:27:31+00,16.597287
16.510653,49.174262,EZ,,,0,0,5,49.174262,{7AEEDFC8-2CAC-0BCC-3191-2DC869B0C08D},JAM,0ea4eebc-2504-406c-bcf9-24764747cc33,3,114,,D1,,1259750,2024/04/10 10:27:48+00,16.510653
16.613873,49.190148,EZ,,Brno,2,0,5,49.190148,{71BBBA16-3CC7-BADB-ABE4-611F0B275F28},HAZARD,9bc3050b-815b-4e35-bd2d-6f132436cb0c,20,0,HAZARD_ON_ROAD,,,1259751,2024/04/10 10:27:51+00,16.613873
16.632158,49.160546,EZ,,,4,0,5,49.160546,{1865F815-D21A-C767-D808-98E3EF280851},JAM,bdf130ad-9f7c-46dc-ab59-73cbea0fe107,4,61,JAM_HEAVY_TRAFFIC,Â» Praha / Svitavy,,1259752,2024/04/10 10:27:06+00,16.632158
16.615908,49.124531,EZ,,,0,0,5,49.124531,{A9DFBB80-FE1E-45A0-F09B-EEF56AC4D52D},JAM,be00cd2f-04c8-45ee-b388-d6969df052bf,7,273,,152,,1259753,2024/04/10 10:30:30+00,16.615908
16.601531,49.162796,EZ,,Brno,2,0,5,49.162796,{9E092914-8F40-9F98-33C7-351CFAA438B1},JAM,5579b474-f2b1-4a90-84fb-ace15c0ec193,2,89,JAM_HEAVY_TRAFFIC,BohunickÃ¡,,1259754,2024/04/10 10:31:22+00,16.601531
16.642858,49.201791,EZ,1,Brno,0,0,6,49.201791,{9872FE7D-C102-DACE-9581-25B01972C049},JAM,796e0820-4ae1-4e01-8d0c-7e9d73ab58b8,6,60,JAM_HEAVY_TRAFFIC,GajdoÅ¡ova,,1259755,2024/04/10 10:32:05+00,16.642858
16.62369,49.172855,EZ,28,Brno,1,5,10,49.172855,{AA215EDC-DC7E-CAAF-8A7E-EAEAFFA7F18A},HAZARD,2a240d84-215c-4470-a75a-fc6776d43432,6,153,HAZARD_ON_ROAD_CONSTRUCTION,HnÄ›vkovskÃ©ho,,1259756,2024/04/10 10:31:19+00,16.62369
16.499613,49.176202,EZ,,,1,1,7,49.176202,{3B1882A1-E78B-88E9-EE0B-850CD0739013},JAM,c653b4d6-a6ca-4fd6-9f52-3a8eb92aca59,3,106,JAM_HEAVY_TRAFFIC,D1,,1259757,2024/04/10 10:30:47+00,16.499613
16.637623,49.136738,EZ,,,4,0,5,49.136738,{D102CC62-86A4-5039-73D2-6847952367C8},JAM,60cbe990-7235-405c-b8cf-3006679eb4a7,4,288,JAM_HEAVY_TRAFFIC,Â» Praha / Brno / Ostrava / Olomouc,,1259758,2024/04/10 10:32:59+00,16.637623
16.599488,49.164073,EZ,,Brno,5,0,5,49.164073,{766B79CC-5D03-1460-761C-7EA2A341DC80},JAM,2df34209-d181-418a-8e99-762cc3f381d5,4,55,,Â» H. HerÅ¡pice / Bohunice,,1259759,2024/04/10 10:33:45+00,16.599488
16.651772,49.108536,EZ,,,5,0,5,49.108536,{744F3FEE-3B5D-50D5-429D-2D9C2B398431},JAM,8d504dfe-2eae-483e-9ef8-f4cb25135987,3,345,JAM_STAND_STILL_TRAFFIC,D2,,1259760,2024/04/10 10:32:27+00,16.651772
16.600741,49.160471,EZ,37,,4,5,10,49.160471,{9A66B953-6BFC-CD1E-0100-B0E6665E0480},HAZARD,b6d5e30f-55bd-46b1-bc61-c05a3bf985cc,4,145,HAZARD_ON_ROAD_POT_HOLE,Â» Praha / Svitavy,,1259761,2024/04/10 10:33:29+00,16.600741
16.599499,49.164154,EZ,,Brno,4,0,5,49.164154,{6A42EB9E-012A-66DF-921E-42E24B581A56},JAM,a72de0d4-5956-4e9c-8a0b-ab8f501f8d3b,4,293,JAM_HEAVY_TRAFFIC,,,1259762,2024/04/10 10:34:01+00,16.599499
16.668675,49.163298,EZ,,,2,0,5,49.163298,{58021602-BE96-3138-25B1-5233709461E4},JAM,780c31bc-d612-44b5-8f2d-4df564135dc0,3,271,JAM_HEAVY_TRAFFIC,D1,,1259763,2024/04/10 10:32:25+00,16.668675
16.650661,49.186197,EZ,,Brno,1,0,5,49.186197,{F2AFD6D8-8F39-08EA-74CA-59AE3D8510E3},JAM,c68b5e89-3494-401b-8d45-9b2d5f901281,7,282,JAM_HEAVY_TRAFFIC,430,,1259764,2024/04/10 10:34:47+00,16.650661
16.605222,49.122985,EZ,,,0,0,5,49.122985,{635A5C0C-911B-738C-317D-4DA2A2F842CE},JAM,4f33108a-9028-4418-a388-0b015797aeb3,4,358,,,,1259765,2024/04/10 10:36:00+00,16.605222
16.600083,49.162784,EZ,,Brno,0,0,5,49.162784,{8497F157-B7B7-74B0-3A0B-F5938408205C},JAM,9d770678-2b8d-4abf-9040-17a3824c7143,2,90,,BohunickÃ¡,,1259766,2024/04/10 10:34:45+00,16.600083
16.582362,49.216415,EZ,22,Brno,3,5,10,49.216415,{F3D230AF-B40E-DCEB-7925-A2889A8E8253},HAZARD,d11a263d-d0df-4057-b0a3-6e66be4eb30d,4,65,HAZARD_ON_ROAD_CONSTRUCTION,Â» Olomouc / Svitavy,,1259767,2024/04/10 10:34:26+00,16.582362
16.661752,49.150099,EZ,,Brno,2,0,5,49.150099,{4EA31791-93A4-C733-6B6D-96DC982C9A45},ACCIDENT,5074094b-8521-4c3d-a7c3-fb507fcc8175,17,2,,,,1259768,2024/04/10 10:34:51+00,16.661752
16.52596,49.129087,EZ,,OÅ™echov,0,0,5,49.129087,{2304D7AA-D72F-2134-4560-060C12CC2E31},JAM,650b90c6-d7f2-4e06-9aad-e964ecfd754f,2,0,JAM_STAND_STILL_TRAFFIC,Samoty,,1259769,2024/04/10 10:35:41+00,16.52596
16.52596,49.129053,EZ,2,OÅ™echov,0,1,7,49.129053,{464F5758-29FA-246E-1583-771875114CFA},ACCIDENT,fe3fd702-da0f-42a9-95df-6817dddc3279,2,0,,Samoty,,1259770,2024/04/10 10:35:08+00,16.52596
16.630541,49.15816,EZ,,,2,0,5,49.15816,{D1F66295-D9AA-685C-4B21-55A5EE4B9DF6},HAZARD,2e4a7490-3f4e-46f3-a3cb-69800cbf2a32,4,189,HAZARD_ON_SHOULDER_CAR_STOPPED,Â» Bratislava (SK) / BÅ™eclav,,1259771,2024/04/10 10:36:47+00,16.630541
16.605491,49.183574,EZ,,Brno,4,0,5,49.183574,{2D2E1EC9-6EC9-166A-9CDF-7C6BBC8899BF},JAM,d1b22a64-f85a-4060-a276-49279136f018,6,93,JAM_HEAVY_TRAFFIC,OpuÅ¡tÄ›nÃ¡,,1259772,2024/04/10 10:37:53+00,16.605491
16.632513,49.144362,EZ,,,2,0,5,49.144362,{A695BB42-3725-8F5D-1624-8990456589A9},JAM,c0136218-2bd4-4d4d-b85f-fbeba8a0b0f8,3,342,,D2,,1259773,2024/04/10 10:39:23+00,16.632513
16.633856,49.214272,EZ,6,Brno,4,2,10,49.214272,{CCC20A31-0BC8-8546-0063-FC682455561C},HAZARD,23acb611-e7bc-4a9e-a969-69e9c4c96b88,6,135,HAZARD_ON_SHOULDER_CAR_STOPPED,ProvaznÃ­kova,,1259774,2024/04/10 10:38:40+00,16.633856
16.528917,49.132187,EZ,3,OÅ™echov,0,1,8,49.132187,{F2A9850E-6213-6D6B-708F-EE3F4CB5B46A},HAZARD,50df12f5-33fb-4b9e-abca-4432e75059e1,2,197,HAZARD_ON_ROAD,Samoty,,1259775,2024/04/10 10:39:24+00,16.528917
16.602951,49.218714,EZ,,Brno,0,0,5,49.218714,{75BDF3CC-A174-54BF-97EE-7E7B31D0DC49},JAM,9bc0064b-a049-4046-9a22-03e17e7fa3d7,2,177,JAM_HEAVY_TRAFFIC,,,1259776,2024/04/10 10:39:56+00,16.602951
16.483263,49.181121,EZ,,,0,0,6,49.181121,{7273D34F-FE6A-ABDB-5C2B-318525CF8CC4},JAM,b398c9b8-2fdb-4c7c-81ec-5d1759a4e5bf,3,116,JAM_STAND_STILL_TRAFFIC,D1,,1259777,2024/04/10 10:40:11+00,16.483263
16.446728,49.188782,EZ,,,3,2,9,49.188782,{A0A19852-E4E9-B9C8-A860-D43F7B28921E},JAM,007cc5e4-9ed9-41bf-a1d3-66e503b48921,3,109,JAM_HEAVY_TRAFFIC,D1,,1259778,2024/04/10 10:43:48+00,16.446728
16.630689,49.149694,EZ,,,0,0,6,49.149694,{F3450C45-E76B-4F18-FC76-3D0A4446E354},JAM,35d5ebe8-c99d-4d1a-a56c-033fd74ead50,4,357,JAM_STAND_STILL_TRAFFIC,Exit 1 Praha / Ostrava,,1259779,2024/04/10 10:42:25+00,16.630689
16.633234,49.21539,EZ,,Brno,5,0,5,49.21539,{6FAA3D62-B7C8-C300-FD30-2D917263167E},JAM,7c00394f-875c-4f32-8106-02a62233a1aa,6,157,,HusovickÃ½ tunel,,1259780,2024/04/10 10:44:29+00,16.633234
16.615193,49.19213,EZ,,Brno,5,0,5,49.19213,{60C55AE0-DEF8-9902-D343-F444A56BCC66},JAM,c03ac769-10df-46c0-b6f8-a6b65ad49267,2,197,JAM_STAND_STILL_TRAFFIC,KoliÅ¡tÄ›,,1259781,2024/04/10 10:45:32+00,16.615193
16.598012,49.160008,EZ,19,,0,5,10,49.160008,{5459CDC4-D6A9-D959-A9E1-EC2EE0C84602},HAZARD,a89ba9a7-c571-44a1-b4e5-bef28fc4bf8c,3,100,HAZARD_ON_SHOULDER_CAR_STOPPED,D1,,1259782,2024/04/10 10:45:06+00,16.598012
16.629469,49.16628,EZ,,Brno,3,0,5,49.16628,{38496FD5-C3B1-5C60-5AA9-D26BD382171D},JAM,ce89c489-04fd-470e-8421-ad07b4b52fa5,6,314,,HnÄ›vkovskÃ©ho,,1259783,2024/04/10 10:47:52+00,16.629469
16.623396,49.223831,EZ,,Brno,4,0,5,49.223831,{70751876-7665-4EA9-966B-8ADBF376DAAD},JAM,71291cde-b498-4a34-9557-d284d6e1f09c,20,188,,,,1259784,2024/04/10 10:46:45+00,16.623396
16.573623,49.274525,EZ,10,,1,4,10,49.274525,{D5FE5B35-00F5-3148-BFC8-6E28F67FEEE0},HAZARD,ea342e2b-5fa6-4edb-b37b-36295b352d98,3,333,HAZARD_ON_ROAD,43,,1259785,2024/04/10 10:47:55+00,16.573623
16.410225,49.216255,EZ,,,2,0,5,49.216255,{FEBB8340-DAEB-9D16-BBE6-DAC5FA8A07AD},JAM,7d802722-6ad8-4130-943b-c56fc0de6717,3,135,,D1,,1259786,2024/04/10 10:49:41+00,16.410225
16.402546,49.219796,EZ,,,2,0,5,49.219796,{F54BC22C-9410-2A37-E2A2-FC270C24E5BE},JAM,d3dc8772-25ce-4aa8-9bf3-b12c672ca51c,3,117,,D1,,1259787,2024/04/10 10:49:12+00,16.402546
16.618023,49.187683,EZ,,Brno,4,0,5,49.187683,{A1EAC7B0-41AC-86FD-ADA6-4543E2A366BD},JAM,62f0eb11-a228-4b8d-a190-58a9c16898e7,2,115,JAM_HEAVY_TRAFFIC,Dornych,,1259788,2024/04/10 10:50:51+00,16.618023
16.685011,49.18439,EZ,82,Brno,4,5,10,49.18439,{5931C79F-BD63-828F-2A40-C5EF6677D43E},HAZARD,49633d46-b600-40e7-8911-4a02b432950f,3,91,HAZARD_ON_ROAD_CONSTRUCTION,OstravskÃ¡,,1259789,2024/04/10 10:51:19+00,16.685011
16.613664,49.202667,EZ,,Brno,0,0,5,49.202667,{74380D7D-49E4-3331-BEF1-79067DDCF7DE},JAM,f5e67cbb-ac73-4a51-8cbb-332d0e736435,2,176,,nÃ¡mÄ›stÃ­ 28. Å™Ã­jna,,1259790,2024/04/10 10:51:00+00,16.613664
16.566223,49.196159,EZ,,Brno,3,0,6,49.196159,{54459F42-9E59-C651-3991-C6586FCD5C63},JAM,94ea7d68-2e65-4cfd-bca9-947c88f32561,2,7,,VeslaÅ™skÃ¡,,1259791,2024/04/10 10:54:06+00,16.566223
16.599352,49.156029,EZ,,Brno,2,0,5,49.156029,{3672CD6C-1753-4A6F-4A10-7E2D451DA3A7},JAM,66c158a6-bc10-4498-acc8-935a8d51dec6,2,353,JAM_HEAVY_TRAFFIC,VÃ­deÅˆskÃ¡,,1259792,2024/04/10 10:54:04+00,16.599352
16.666685,49.186288,EZ,,Brno,3,0,5,49.186288,{B283A31F-0B98-9F75-842A-13029AD101AF},JAM,fd2b25c5-874a-463f-a43f-090d48bbdfb1,4,186,,,,1259793,2024/04/10 10:52:24+00,16.666685
16.645857,49.19802,EZ,,Brno,1,0,5,49.19802,{2DE21945-B192-A198-7AA8-149789EB8637},JAM,93539b19-69df-4f23-8d2a-0579d4135788,6,169,,GajdoÅ¡ova,,1259794,2024/04/10 10:54:52+00,16.645857
16.517734,49.223361,EZ,11,Brno,3,5,10,49.223361,{BB163462-DD49-B8F9-9FB9-1CB336E01FD4},HAZARD,4f539792-0b68-4c75-8db6-a4eb6f1676a7,1,45,HAZARD_ON_ROAD_CONSTRUCTION,Nad dÄ›dinou,,1259795,2024/04/10 10:55:53+00,16.517734
16.710072,49.180681,EZ,,,3,0,5,49.180681,{A0C8BF1F-345F-18F2-9BBA-D092D24CD414},JAM,e765cc5c-72b9-4612-9693-fe632c0e699f,3,234,JAM_HEAVY_TRAFFIC,D1,,1259796,2024/04/10 10:55:41+00,16.710072
16.536378,49.222366,EZ,,Brno,4,0,5,49.222366,{C2DAF411-0D3B-D642-8A2B-AFE3D22802BD},HAZARD,388509c1-23f8-4612-80d8-a304e0b020f5,7,355,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,KnÃ­niÄ�skÃ¡,,1259797,2024/04/10 10:56:08+00,16.536378
16.58266,49.216505,EZ,,Brno,3,0,5,49.216505,{21EB5228-F034-824A-AE8E-AA97FC34AA48},JAM,cf77da1c-a719-41ae-b46a-d7237394bd19,6,64,,Å½abovÅ™eskÃ¡,,1259798,2024/04/10 10:54:40+00,16.58266
16.615908,49.188302,EZ,,Brno,0,0,6,49.188302,{2BF03463-A084-4EF4-563F-014DAC4826B0},JAM,9f2e3ffb-fd2d-4b92-854b-2517a3d4cf61,2,143,,Dornych,,1259799,2024/04/10 10:56:39+00,16.615908
16.41237,49.171085,EZ,5,,0,2,10,49.171085,{EBA6CD35-2971-0E7D-9ED9-140F76E55E1E},HAZARD,c3416281-28c2-4335-b788-65b2c5f90b14,2,297,HAZARD_ON_ROAD_CONSTRUCTION,3945,,1259800,2024/04/10 10:56:16+00,16.41237
16.569316,49.194383,EZ,,Brno,0,0,5,49.194383,{DD846DBB-F670-2472-3EAA-A7D7EF9821B1},JAM,c217b590-79b0-4d08-9a91-030d8c176994,6,339,JAM_HEAVY_TRAFFIC,Bauerova,,1259801,2024/04/10 10:57:34+00,16.569316
16.523057,49.228286,EZ,63,Brno,4,5,10,49.228286,{9F9F4944-76CE-C889-A61B-2987555EDB84},HAZARD,4b721451-53ef-4218-95ac-c3940b7236b5,7,241,HAZARD_ON_ROAD_CONSTRUCTION,ObvodovÃ¡,,1259802,2024/04/10 10:57:48+00,16.523057
16.541426,49.167663,EZ,,,2,0,5,49.167663,{1B9B2940-AB6C-FE61-83BA-4E35853CBF44},JAM,988f9764-ee8d-47af-b51e-5e0b8de86d3c,4,359,JAM_HEAVY_TRAFFIC,Â» Olomouc / Bratislava (SK),,1259803,2024/04/10 10:56:28+00,16.541426
16.611927,49.184934,EZ,,Brno,5,0,8,49.184934,{746BDCC8-6999-41E8-3CDA-51D0F08F6737},JAM,120de8a7-9fcc-473c-bebf-44d5af2268be,6,236,JAM_STAND_STILL_TRAFFIC,OpuÅ¡tÄ›nÃ¡,,1259804,2024/04/10 10:56:29+00,16.611927
16.525299,49.228758,EZ,75,Brno,4,5,10,49.228758,{0B8AAB40-6DD0-15FC-BA77-0AE896B2BD80},HAZARD,cbddf97a-c845-446a-8c61-4430658cae00,7,253,HAZARD_ON_ROAD_CONSTRUCTION,ObvodovÃ¡,,1259805,2024/04/10 10:57:31+00,16.525299
16.412206,49.214874,EZ,,,0,0,5,49.214874,{18E85EAC-5C9F-8697-4094-706D6B3AB1BE},JAM,4cce2b31-437c-4f97-b9bd-314244e08631,3,139,,D1,,1259806,2024/04/10 10:59:46+00,16.412206
16.599376,49.221947,EZ,,Brno,4,0,5,49.221947,{07C3E746-0F48-6B76-AFA2-095DDB3DAD26},HAZARD,cdb63320-bbc5-4fa6-8122-cd8a69366185,17,74,HAZARD_ON_SHOULDER_CAR_STOPPED,Å afaÅ™Ã­kova,,1259807,2024/04/10 10:59:15+00,16.599376
16.400269,49.220518,EZ,,,0,0,5,49.220518,{8B893E38-2520-3E80-1131-E271973EE137},JAM,d30ca863-da7d-4f5e-a867-c23c705a7bf9,3,115,,D1,,1259808,2024/04/10 10:59:07+00,16.400269
16.608939,49.183726,EZ,,Brno,5,0,8,49.183726,{7758451D-F32C-75F8-0CC3-2BC73C4FE712},JAM,d34d6bf4-1e3b-4e4a-a203-14539c0a55b2,6,247,JAM_STAND_STILL_TRAFFIC,OpuÅ¡tÄ›nÃ¡,,1259809,2024/04/10 10:59:01+00,16.608939
16.625001,49.171286,EZ,2,Brno,3,0,8,49.171286,{19045578-2191-BF63-5E58-222F05509888},HAZARD,e059c3e1-11a3-47c8-9d9e-5b42877cc55e,6,333,HAZARD_ON_SHOULDER_CAR_STOPPED,HnÄ›vkovskÃ©ho,,1259810,2024/04/10 11:00:06+00,16.625001
16.646726,49.194617,EZ,,Brno,4,1,8,49.194617,{28D99505-C970-E8F9-1F91-8B352D589D4B},JAM,18f40eeb-5cc1-42df-84f9-b62af275eef0,6,347,,Otakara Å evÄ�Ã­ka,,1259811,2024/04/10 11:01:46+00,16.646726
16.58738,49.173018,EZ,,Brno,0,0,5,49.173018,{2945408C-6346-38E1-AEA4-CC70E784DCA0},JAM,07364180-a72e-4f7b-8cb4-b558b79c0caa,7,94,JAM_HEAVY_TRAFFIC,JihlavskÃ¡,,1259812,2024/04/10 11:01:54+00,16.58738
16.60997,49.188847,EZ,,Brno,4,0,5,49.188847,{5959914E-62BF-1C42-D8B9-F0E175904038},HAZARD,1b5c8fb3-5d07-4cb4-b769-08d06af7e4a7,2,359,HAZARD_ON_ROAD_POT_HOLE,ÃšzkÃ¡,,1259813,2024/04/10 11:02:10+00,16.60997
16.737358,49.186874,EZ,1,,4,0,6,49.186874,{4EEEFE1C-63DD-838A-E88E-314F48573D20},HAZARD,635b66b5-d670-4f96-97b1-546ca7e409ce,3,266,HAZARD_ON_SHOULDER_CAR_STOPPED,D1,,1259814,2024/04/10 11:01:33+00,16.737358
16.687974,49.165864,EZ,,,5,0,5,49.165864,{9AE4C572-A631-BA22-2AF1-A633449B22E6},JAM,93c6ff40-fce2-4ac1-aced-9345ab9d8fb5,3,232,JAM_STAND_STILL_TRAFFIC,D1,,1259815,2024/04/10 11:02:29+00,16.687974
16.64152,49.205182,EZ,,Brno,1,0,6,49.205182,{A7F9B5B5-2877-5901-D41B-84FD51B94FB1},JAM,c4452588-dc95-4baa-805b-c4ae1ec4cac9,6,194,,Svatoplukova,,1259816,2024/04/10 11:02:18+00,16.64152
16.638617,49.136391,EZ,,,2,0,5,49.136391,{CF603004-2976-25C9-E70D-3A06AC1199E5},JAM,1d26d0aa-7205-42b2-8997-3b755c71ba25,4,309,,Â» Praha / Brno / Ostrava / Olomouc,,1259817,2024/04/10 11:03:58+00,16.638617
16.603527,49.196651,EZ,,Brno,3,0,5,49.196651,{E3308630-DB36-01BA-B71A-2F130F3ECFEF},JAM,ebfbc753-321a-4294-a2b5-775e5becdc16,2,163,JAM_HEAVY_TRAFFIC,KomenskÃ©ho nÃ¡mÄ›stÃ­,,1259818,2024/04/10 11:06:02+00,16.603527
16.736269,49.18683,EZ,2,,4,3,10,49.18683,{A2D275DC-4AAC-9828-662C-ADEC4EA1CBDE},JAM,ffd1cfef-e096-4450-933b-6839a77ab3eb,3,266,,D1,,1259819,2024/04/10 11:04:25+00,16.736269
16.603484,49.184035,EZ,,Brno,1,0,5,49.184035,{140FE816-367A-3763-E696-037D2411C110},JAM,11f17da5-e4f5-47bf-ba91-7115c2fa8998,6,359,,PoÅ™Ã­Ä�Ã­,,1259820,2024/04/10 11:04:38+00,16.603484
